onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
46.844	n/a	23422	seqLearning_start	91	n/a	n/a	8
53.118	n/a	26559	learningBlock_1	31	n/a	n/a	8
53.148	n/a	26574	dot_no1_ON	11	n/a	n/a	8
53.736	n/a	26868	dot_no1_OFF	21	n/a	n/a	8
55.056	n/a	27528	dot_no6_ON	16	n/a	n/a	8
55.636	n/a	27818	dot_no6_OFF	26	n/a	n/a	8
56.956	n/a	28478	dot_no4_ON	14	n/a	n/a	8
57.536	n/a	28768	dot_no4_OFF	24	n/a	n/a	8
58.856	n/a	29428	dot_no2_ON	12	n/a	n/a	8
59.446	n/a	29723	dot_no2_OFF	22	n/a	n/a	8
60.766	n/a	30383	dot_no7_ON	17	n/a	n/a	8
61.346	n/a	30673	dot_no7_OFF	27	n/a	n/a	8
62.666	n/a	31333	dot_no3_ON	13	n/a	n/a	8
63.256	n/a	31628	dot_no3_OFF	23	n/a	n/a	8
64.576	n/a	32288	dot_no8_ON	18	n/a	n/a	8
65.156	n/a	32578	dot_no8_OFF	28	n/a	n/a	8
66.476	n/a	33238	dot_no5_ON	15	n/a	n/a	8
67.056	n/a	33528	dot_no5_OFF	25	n/a	n/a	8
68.376	n/a	34188	dot_no2_ON	12	n/a	n/a	8
68.956	n/a	34478	dot_no2_OFF	22	n/a	n/a	8
70.276	n/a	35138	dot_no7_ON	17	n/a	n/a	8
70.856	n/a	35428	dot_no7_OFF	27	1-6-2-4-7-8-3-5-7-6	1-6-4-2-7-3-8-5-2-7	8
117.82	n/a	58910	learningBlock_2	32	n/a	n/a	8
117.828	n/a	58914	dot_no1_ON	11	n/a	n/a	8
118.418	n/a	59209	dot_no1_OFF	21	n/a	n/a	8
119.738	n/a	59869	dot_no6_ON	16	n/a	n/a	8
120.318	n/a	60159	dot_no6_OFF	26	n/a	n/a	8
121.638	n/a	60819	dot_no4_ON	14	n/a	n/a	8
122.218	n/a	61109	dot_no4_OFF	24	n/a	n/a	8
123.538	n/a	61769	dot_no2_ON	12	n/a	n/a	8
