onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
91.846	n/a	45923	seqLearning_start	91	n/a	n/a	8
98.12	n/a	49060	learningBlock_1	31	n/a	n/a	8
98.14	n/a	49070	dot_no1_ON	11	n/a	n/a	8
98.728	n/a	49364	dot_no1_OFF	21	n/a	n/a	8
100.048	n/a	50024	dot_no6_ON	16	n/a	n/a	8
100.628	n/a	50314	dot_no6_OFF	26	n/a	n/a	8
101.948	n/a	50974	dot_no4_ON	14	n/a	n/a	8
102.528	n/a	51264	dot_no4_OFF	24	n/a	n/a	8
103.848	n/a	51924	dot_no2_ON	12	n/a	n/a	8
104.428	n/a	52214	dot_no2_OFF	22	n/a	n/a	8
105.748	n/a	52874	dot_no7_ON	17	n/a	n/a	8
106.328	n/a	53164	dot_no7_OFF	27	n/a	n/a	8
107.648	n/a	53824	dot_no3_ON	13	n/a	n/a	8
108.228	n/a	54114	dot_no3_OFF	23	n/a	n/a	8
109.548	n/a	54774	dot_no8_ON	18	n/a	n/a	8
110.128	n/a	55064	dot_no8_OFF	28	n/a	n/a	8
111.448	n/a	55724	dot_no5_ON	15	n/a	n/a	8
112.028	n/a	56014	dot_no5_OFF	25	n/a	n/a	8
113.348	n/a	56674	dot_no2_ON	12	n/a	n/a	8
113.928	n/a	56964	dot_no2_OFF	22	n/a	n/a	8
115.248	n/a	57624	dot_no7_ON	17	n/a	n/a	8
115.828	n/a	57914	dot_no7_OFF	27	1-6-4-2-5-1-8-7-5-3	1-6-4-2-7-3-8-5-2-7	8
148.338	n/a	74169	learningBlock_2	32	n/a	n/a	8
148.346	n/a	74173	dot_no1_ON	11	n/a	n/a	8
148.936	n/a	74468	dot_no1_OFF	21	n/a	n/a	8
150.256	n/a	75128	dot_no6_ON	16	n/a	n/a	8
150.846	n/a	75423	dot_no6_OFF	26	n/a	n/a	8
152.166	n/a	76083	dot_no4_ON	14	n/a	n/a	8
152.756	n/a	76378	dot_no4_OFF	24	n/a	n/a	8
154.076	n/a	77038	dot_no2_ON	12	n/a	n/a	8
154.656	n/a	77328	dot_no2_OFF	22	n/a	n/a	8
155.976	n/a	77988	dot_no7_ON	17	n/a	n/a	8
156.556	n/a	78278	dot_no7_OFF	27	n/a	n/a	8
157.876	n/a	78938	dot_no3_ON	13	n/a	n/a	8
