onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
45.032	n/a	22516	seqLearning_start	91	n/a	n/a	8
51.306	n/a	25653	learningBlock_1	31	n/a	n/a	8
51.326	n/a	25663	dot_no1_ON	11	n/a	n/a	8
51.916	n/a	25958	dot_no1_OFF	21	n/a	n/a	8
53.234	n/a	26617	dot_no6_ON	16	n/a	n/a	8
53.814	n/a	26907	dot_no6_OFF	26	n/a	n/a	8
55.134	n/a	27567	dot_no4_ON	14	n/a	n/a	8
55.714	n/a	27857	dot_no4_OFF	24	n/a	n/a	8
57.034	n/a	28517	dot_no2_ON	12	n/a	n/a	8
57.614	n/a	28807	dot_no2_OFF	22	n/a	n/a	8
58.934	n/a	29467	dot_no7_ON	17	n/a	n/a	8
59.514	n/a	29757	dot_no7_OFF	27	n/a	n/a	8
60.834	n/a	30417	dot_no3_ON	13	n/a	n/a	8
61.414	n/a	30707	dot_no3_OFF	23	n/a	n/a	8
62.734	n/a	31367	dot_no8_ON	18	n/a	n/a	8
63.314	n/a	31657	dot_no8_OFF	28	n/a	n/a	8
64.634	n/a	32317	dot_no5_ON	15	n/a	n/a	8
65.214	n/a	32607	dot_no5_OFF	25	n/a	n/a	8
66.534	n/a	33267	dot_no2_ON	12	n/a	n/a	8
67.114	n/a	33557	dot_no2_OFF	22	n/a	n/a	8
68.434	n/a	34217	dot_no7_ON	17	n/a	n/a	8
69.014	n/a	34507	dot_no7_OFF	27	1-6-4-8-2-5-3-7-5-2	1-6-4-2-7-3-8-5-2-7	8
114.676	n/a	57338	learningBlock_2	32	n/a	n/a	8
114.684	n/a	57342	dot_no1_ON	11	n/a	n/a	8
115.264	n/a	57632	dot_no1_OFF	21	n/a	n/a	8
116.584	n/a	58292	dot_no6_ON	16	n/a	n/a	8
117.164	n/a	58582	dot_no6_OFF	26	n/a	n/a	8
118.484	n/a	59242	dot_no4_ON	14	n/a	n/a	8
119.064	n/a	59532	dot_no4_OFF	24	n/a	n/a	8
120.384	n/a	60192	dot_no2_ON	12	n/a	n/a	8
120.964	n/a	60482	dot_no2_OFF	22	n/a	n/a	8
122.284	n/a	61142	dot_no7_ON	17	n/a	n/a	8
122.864	n/a	61432	dot_no7_OFF	27	n/a	n/a	8
