onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
54.36	n/a	27180	seqLearning_start	91	n/a	n/a	8
60.606	n/a	30303	learningBlock_1	31	n/a	n/a	8
60.64	n/a	30320	dot_no1_ON	11	n/a	n/a	8
61.23	n/a	30615	dot_no1_OFF	21	n/a	n/a	8
62.55	n/a	31275	dot_no6_ON	16	n/a	n/a	8
63.13	n/a	31565	dot_no6_OFF	26	n/a	n/a	8
64.45	n/a	32225	dot_no4_ON	14	n/a	n/a	8
65.03	n/a	32515	dot_no4_OFF	24	n/a	n/a	8
66.35	n/a	33175	dot_no2_ON	12	n/a	n/a	8
66.93	n/a	33465	dot_no2_OFF	22	n/a	n/a	8
68.25	n/a	34125	dot_no7_ON	17	n/a	n/a	8
68.83	n/a	34415	dot_no7_OFF	27	n/a	n/a	8
70.15	n/a	35075	dot_no3_ON	13	n/a	n/a	8
70.73	n/a	35365	dot_no3_OFF	23	n/a	n/a	8
72.05	n/a	36025	dot_no8_ON	18	n/a	n/a	8
72.64	n/a	36320	dot_no8_OFF	28	n/a	n/a	8
73.958	n/a	36979	dot_no5_ON	15	n/a	n/a	8
74.538	n/a	37269	dot_no5_OFF	25	n/a	n/a	8
75.858	n/a	37929	dot_no2_ON	12	n/a	n/a	8
76.438	n/a	38219	dot_no2_OFF	22	n/a	n/a	8
77.758	n/a	38879	dot_no7_ON	17	n/a	n/a	8
78.34	n/a	39170	dot_no7_OFF	27	1-6-3-5-2-4-7-8-2-7	1-6-4-2-7-3-8-5-2-7	8
114.71	n/a	57355	learningBlock_2	32	n/a	n/a	8
114.718	n/a	57359	dot_no1_ON	11	n/a	n/a	8
115.298	n/a	57649	dot_no1_OFF	21	n/a	n/a	8
116.618	n/a	58309	dot_no6_ON	16	n/a	n/a	8
117.198	n/a	58599	dot_no6_OFF	26	n/a	n/a	8
118.518	n/a	59259	dot_no4_ON	14	n/a	n/a	8
119.098	n/a	59549	dot_no4_OFF	24	n/a	n/a	8
120.418	n/a	60209	dot_no2_ON	12	n/a	n/a	8
120.998	n/a	60499	dot_no2_OFF	22	n/a	n/a	8
122.318	n/a	61159	dot_no7_ON	17	n/a	n/a	8
122.898	n/a	61449	dot_no7_OFF	27	n/a	n/a	8
124.218	n/a	62109	dot_no3_ON	13	n/a	n/a	8
124.798	n/a	62399	dot_no3_OFF	23	n/a	n/a	8
126.118	n/a	63059	dot_no8_ON	18	n/a	n/a	8
126.708	n/a	63354	dot_no8_OFF	28	n/a	n/a	8
128.028	n/a	64014	dot_no5_ON	15	n/a	n/a	8
128.608	n/a	64304	dot_no5_OFF	25	n/a	n/a	8
129.928	n/a	64964	dot_no2_ON	12	n/a	n/a	8
130.508	n/a	65254	dot_no2_OFF	22	n/a	n/a	8
131.828	n/a	65914	dot_no7_ON	17	n/a	n/a	8
132.408	n/a	66204	dot_no7_OFF	27	1-6-4-2-8-5-3-7-1-7	1-6-4-2-7-3-8-5-2-7	8
157.53	n/a	78765	learningBlock_3	33	n/a	n/a	8
157.538	n/a	78769	dot_no1_ON	11	n/a	n/a	8
158.128	n/a	79064	dot_no1_OFF	21	n/a	n/a	8
159.448	n/a	79724	dot_no6_ON	16	n/a	n/a	8
160.038	n/a	80019	dot_no6_OFF	26	n/a	n/a	8
161.358	n/a	80679	dot_no4_ON	14	n/a	n/a	8
161.938	n/a	80969	dot_no4_OFF	24	n/a	n/a	8
163.258	n/a	81629	dot_no2_ON	12	n/a	n/a	8
163.838	n/a	81919	dot_no2_OFF	22	n/a	n/a	8
165.158	n/a	82579	dot_no7_ON	17	n/a	n/a	8
165.738	n/a	82869	dot_no7_OFF	27	n/a	n/a	8
167.058	n/a	83529	dot_no3_ON	13	n/a	n/a	8
167.638	n/a	83819	dot_no3_OFF	23	n/a	n/a	8
168.958	n/a	84479	dot_no8_ON	18	n/a	n/a	8
169.538	n/a	84769	dot_no8_OFF	28	n/a	n/a	8
170.858	n/a	85429	dot_no5_ON	15	n/a	n/a	8
171.438	n/a	85719	dot_no5_OFF	25	n/a	n/a	8
172.758	n/a	86379	dot_no2_ON	12	n/a	n/a	8
173.338	n/a	86669	dot_no2_OFF	22	n/a	n/a	8
174.658	n/a	87329	dot_no7_ON	17	n/a	n/a	8
175.238	n/a	87619	dot_no7_OFF	27	1-6-4-2-3-7-8-5-2-8	1-6-4-2-7-3-8-5-2-7	8
209.108	n/a	104554	learningBlock_4	34	n/a	n/a	8
209.116	n/a	104558	dot_no1_ON	11	n/a	n/a	8
209.696	n/a	104848	dot_no1_OFF	21	n/a	n/a	8
211.016	n/a	105508	dot_no6_ON	16	n/a	n/a	8
211.596	n/a	105798	dot_no6_OFF	26	n/a	n/a	8
212.916	n/a	106458	dot_no4_ON	14	n/a	n/a	8
213.496	n/a	106748	dot_no4_OFF	24	n/a	n/a	8
214.816	n/a	107408	dot_no2_ON	12	n/a	n/a	8
215.406	n/a	107703	dot_no2_OFF	22	n/a	n/a	8
216.726	n/a	108363	dot_no7_ON	17	n/a	n/a	8
217.308	n/a	108654	dot_no7_OFF	27	n/a	n/a	8
218.626	n/a	109313	dot_no3_ON	13	n/a	n/a	8
219.206	n/a	109603	dot_no3_OFF	23	n/a	n/a	8
220.526	n/a	110263	dot_no8_ON	18	n/a	n/a	8
221.116	n/a	110558	dot_no8_OFF	28	n/a	n/a	8
222.436	n/a	111218	dot_no5_ON	15	n/a	n/a	8
223.026	n/a	111513	dot_no5_OFF	25	n/a	n/a	8
224.346	n/a	112173	dot_no2_ON	12	n/a	n/a	8
224.926	n/a	112463	dot_no2_OFF	22	n/a	n/a	8
226.246	n/a	113123	dot_no7_ON	17	n/a	n/a	8
