onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
77.822	n/a	38911	seqLearning_start	91	n/a	n/a	8
84.13	n/a	42065	learningBlock_1	31	n/a	n/a	8
84.164	n/a	42082	dot_no1_ON	11	n/a	n/a	8
84.754	n/a	42377	dot_no1_OFF	21	n/a	n/a	8
86.082	n/a	43041	dot_no6_ON	16	n/a	n/a	8
86.662	n/a	43331	dot_no6_OFF	26	n/a	n/a	8
87.982	n/a	43991	dot_no4_ON	14	n/a	n/a	8
88.572	n/a	44286	dot_no4_OFF	24	n/a	n/a	8
89.894	n/a	44947	dot_no2_ON	12	n/a	n/a	8
90.484	n/a	45242	dot_no2_OFF	22	n/a	n/a	8
91.802	n/a	45901	dot_no7_ON	17	n/a	n/a	8
92.394	n/a	46197	dot_no7_OFF	27	n/a	n/a	8
93.722	n/a	46861	dot_no3_ON	13	n/a	n/a	8
94.302	n/a	47151	dot_no3_OFF	23	n/a	n/a	8
95.622	n/a	47811	dot_no8_ON	18	n/a	n/a	8
96.202	n/a	48101	dot_no8_OFF	28	n/a	n/a	8
97.522	n/a	48761	dot_no5_ON	15	n/a	n/a	8
98.104	n/a	49052	dot_no5_OFF	25	n/a	n/a	8
99.424	n/a	49712	dot_no2_ON	12	n/a	n/a	8
100.014	n/a	50007	dot_no2_OFF	22	n/a	n/a	8
101.334	n/a	50667	dot_no7_ON	17	n/a	n/a	8
101.914	n/a	50957	dot_no7_OFF	27	1-3-7-5-2-6-8-4-2-2	1-6-4-2-7-3-8-5-2-7	8
133.434	n/a	66717	learningBlock_2	32	n/a	n/a	8
133.444	n/a	66722	dot_no1_ON	11	n/a	n/a	8
134.024	n/a	67012	dot_no1_OFF	21	n/a	n/a	8
135.344	n/a	67672	dot_no6_ON	16	n/a	n/a	8
135.934	n/a	67967	dot_no6_OFF	26	n/a	n/a	8
137.254	n/a	68627	dot_no4_ON	14	n/a	n/a	8
137.834	n/a	68917	dot_no4_OFF	24	n/a	n/a	8
139.154	n/a	69577	dot_no2_ON	12	n/a	n/a	8
139.734	n/a	69867	dot_no2_OFF	22	n/a	n/a	8
141.054	n/a	70527	dot_no7_ON	17	n/a	n/a	8
141.634	n/a	70817	dot_no7_OFF	27	n/a	n/a	8
142.954	n/a	71477	dot_no3_ON	13	n/a	n/a	8
143.534	n/a	71767	dot_no3_OFF	23	n/a	n/a	8
144.854	n/a	72427	dot_no8_ON	18	n/a	n/a	8
145.434	n/a	72717	dot_no8_OFF	28	n/a	n/a	8
146.754	n/a	73377	dot_no5_ON	15	n/a	n/a	8
147.334	n/a	73667	dot_no5_OFF	25	n/a	n/a	8
148.654	n/a	74327	dot_no2_ON	12	n/a	n/a	8
149.244	n/a	74622	dot_no2_OFF	22	n/a	n/a	8
150.564	n/a	75282	dot_no7_ON	17	n/a	n/a	8
151.144	n/a	75572	dot_no7_OFF	27	1-4-2-6-3-7-5-8-2-7	1-6-4-2-7-3-8-5-2-7	8
182.266	n/a	91133	learningBlock_3	33	n/a	n/a	8
182.274	n/a	91137	dot_no1_ON	11	n/a	n/a	8
182.854	n/a	91427	dot_no1_OFF	21	n/a	n/a	8
184.174	n/a	92087	dot_no6_ON	16	n/a	n/a	8
184.756	n/a	92378	dot_no6_OFF	26	n/a	n/a	8
186.076	n/a	93038	dot_no4_ON	14	n/a	n/a	8
186.656	n/a	93328	dot_no4_OFF	24	n/a	n/a	8
187.976	n/a	93988	dot_no2_ON	12	n/a	n/a	8
188.566	n/a	94283	dot_no2_OFF	22	n/a	n/a	8
189.886	n/a	94943	dot_no7_ON	17	n/a	n/a	8
190.466	n/a	95233	dot_no7_OFF	27	n/a	n/a	8
191.786	n/a	95893	dot_no3_ON	13	n/a	n/a	8
192.366	n/a	96183	dot_no3_OFF	23	n/a	n/a	8
193.686	n/a	96843	dot_no8_ON	18	n/a	n/a	8
194.266	n/a	97133	dot_no8_OFF	28	n/a	n/a	8
195.586	n/a	97793	dot_no5_ON	15	n/a	n/a	8
196.166	n/a	98083	dot_no5_OFF	25	n/a	n/a	8
197.486	n/a	98743	dot_no2_ON	12	n/a	n/a	8
198.066	n/a	99033	dot_no2_OFF	22	n/a	n/a	8
199.386	n/a	99693	dot_no7_ON	17	n/a	n/a	8
199.966	n/a	99983	dot_no7_OFF	27	1-6-4-2-3-8-5-7-3-6	1-6-4-2-7-3-8-5-2-7	8
235.168	n/a	117584	learningBlock_4	34	n/a	n/a	8
235.176	n/a	117588	dot_no1_ON	11	n/a	n/a	8
235.756	n/a	117878	dot_no1_OFF	21	n/a	n/a	8
237.076	n/a	118538	dot_no6_ON	16	n/a	n/a	8
237.656	n/a	118828	dot_no6_OFF	26	n/a	n/a	8
238.976	n/a	119488	dot_no4_ON	14	n/a	n/a	8
239.556	n/a	119778	dot_no4_OFF	24	n/a	n/a	8
240.876	n/a	120438	dot_no2_ON	12	n/a	n/a	8
241.456	n/a	120728	dot_no2_OFF	22	n/a	n/a	8
242.776	n/a	121388	dot_no7_ON	17	n/a	n/a	8
243.366	n/a	121683	dot_no7_OFF	27	n/a	n/a	8
244.686	n/a	122343	dot_no3_ON	13	n/a	n/a	8
245.276	n/a	122638	dot_no3_OFF	23	n/a	n/a	8
246.596	n/a	123298	dot_no8_ON	18	n/a	n/a	8
247.176	n/a	123588	dot_no8_OFF	28	n/a	n/a	8
248.496	n/a	124248	dot_no5_ON	15	n/a	n/a	8
249.086	n/a	124543	dot_no5_OFF	25	n/a	n/a	8
250.406	n/a	125203	dot_no2_ON	12	n/a	n/a	8
250.996	n/a	125498	dot_no2_OFF	22	n/a	n/a	8
252.316	n/a	126158	dot_no7_ON	17	n/a	n/a	8
252.896	n/a	126448	dot_no7_OFF	27	1-4-8-6-2-5-3-7-4-8	1-6-4-2-7-3-8-5-2-7	8
284.73	n/a	142365	learningBlock_5	35	n/a	n/a	8
284.758	n/a	142379	dot_no1_ON	11	n/a	n/a	8
285.338	n/a	142669	dot_no1_OFF	21	n/a	n/a	8
286.658	n/a	143329	dot_no6_ON	16	n/a	n/a	8
287.238	n/a	143619	dot_no6_OFF	26	n/a	n/a	8
288.558	n/a	144279	dot_no4_ON	14	n/a	n/a	8
289.138	n/a	144569	dot_no4_OFF	24	n/a	n/a	8
290.458	n/a	145229	dot_no2_ON	12	n/a	n/a	8
291.038	n/a	145519	dot_no2_OFF	22	n/a	n/a	8
292.358	n/a	146179	dot_no7_ON	17	n/a	n/a	8
292.938	n/a	146469	dot_no7_OFF	27	n/a	n/a	8
294.258	n/a	147129	dot_no3_ON	13	n/a	n/a	8
294.838	n/a	147419	dot_no3_OFF	23	n/a	n/a	8
296.158	n/a	148079	dot_no8_ON	18	n/a	n/a	8
296.748	n/a	148374	dot_no8_OFF	28	n/a	n/a	8
298.068	n/a	149034	dot_no5_ON	15	n/a	n/a	8
298.648	n/a	149324	dot_no5_OFF	25	n/a	n/a	8
299.968	n/a	149984	dot_no2_ON	12	n/a	n/a	8
300.548	n/a	150274	dot_no2_OFF	22	n/a	n/a	8
301.868	n/a	150934	dot_no7_ON	17	n/a	n/a	8
302.458	n/a	151229	dot_no7_OFF	27	1-5-8-6-3-4-2-7-2-7	1-6-4-2-7-3-8-5-2-7	8
320.36	n/a	160180	seqLearning_stop	50	n/a	n/a	8
322.217	n/a	161108.5	boundary	boundary	n/a	n/a	8
