onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
205.68	n/a	102840	seqLearning_start	91	n/a	n/a	8
211.944	n/a	105972	learningBlock_1	31	n/a	n/a	8
211.972	n/a	105986	dot_no1_ON	11	n/a	n/a	8
212.562	n/a	106281	dot_no1_OFF	21	n/a	n/a	8
213.892	n/a	106946	dot_no6_ON	16	n/a	n/a	8
214.472	n/a	107236	dot_no6_OFF	26	n/a	n/a	8
215.792	n/a	107896	dot_no4_ON	14	n/a	n/a	8
216.372	n/a	108186	dot_no4_OFF	24	n/a	n/a	8
217.692	n/a	108846	dot_no2_ON	12	n/a	n/a	8
218.272	n/a	109136	dot_no2_OFF	22	n/a	n/a	8
219.592	n/a	109796	dot_no7_ON	17	n/a	n/a	8
220.172	n/a	110086	dot_no7_OFF	27	n/a	n/a	8
221.492	n/a	110746	dot_no3_ON	13	n/a	n/a	8
222.082	n/a	111041	dot_no3_OFF	23	n/a	n/a	8
223.402	n/a	111701	dot_no8_ON	18	n/a	n/a	8
223.982	n/a	111991	dot_no8_OFF	28	n/a	n/a	8
225.302	n/a	112651	dot_no5_ON	15	n/a	n/a	8
225.882	n/a	112941	dot_no5_OFF	25	n/a	n/a	8
227.202	n/a	113601	dot_no2_ON	12	n/a	n/a	8
227.792	n/a	113896	dot_no2_OFF	22	n/a	n/a	8
229.112	n/a	114556	dot_no7_ON	17	n/a	n/a	8
229.692	n/a	114846	dot_no7_OFF	27	1-6-8-2-3-4-7-5-1-7	1-6-4-2-7-3-8-5-2-7	8
307.636	n/a	153818	learningBlock_2	32	n/a	n/a	8
307.644	n/a	153822	dot_no1_ON	11	n/a	n/a	8
308.224	n/a	154112	dot_no1_OFF	21	n/a	n/a	8
309.544	n/a	154772	dot_no6_ON	16	n/a	n/a	8
310.124	n/a	155062	dot_no6_OFF	26	n/a	n/a	8
311.444	n/a	155722	dot_no4_ON	14	n/a	n/a	8
312.034	n/a	156017	dot_no4_OFF	24	n/a	n/a	8
313.354	n/a	156677	dot_no2_ON	12	n/a	n/a	8
313.944	n/a	156972	dot_no2_OFF	22	n/a	n/a	8
315.264	n/a	157632	dot_no7_ON	17	n/a	n/a	8
315.844	n/a	157922	dot_no7_OFF	27	n/a	n/a	8
317.164	n/a	158582	dot_no3_ON	13	n/a	n/a	8
317.744	n/a	158872	dot_no3_OFF	23	n/a	n/a	8
319.064	n/a	159532	dot_no8_ON	18	n/a	n/a	8
319.644	n/a	159822	dot_no8_OFF	28	n/a	n/a	8
320.964	n/a	160482	dot_no5_ON	15	n/a	n/a	8
