onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
81.188	n/a	40594	seqLearning_start	91	n/a	n/a	8
87.462	n/a	43731	learningBlock_1	31	n/a	n/a	8
87.49	n/a	43745	dot_no1_ON	11	n/a	n/a	8
88.078	n/a	44039	dot_no1_OFF	21	n/a	n/a	8
89.398	n/a	44699	dot_no6_ON	16	n/a	n/a	8
89.988	n/a	44994	dot_no6_OFF	26	n/a	n/a	8
91.308	n/a	45654	dot_no4_ON	14	n/a	n/a	8
91.888	n/a	45944	dot_no4_OFF	24	n/a	n/a	8
93.208	n/a	46604	dot_no2_ON	12	n/a	n/a	8
93.788	n/a	46894	dot_no2_OFF	22	n/a	n/a	8
95.108	n/a	47554	dot_no7_ON	17	n/a	n/a	8
95.688	n/a	47844	dot_no7_OFF	27	n/a	n/a	8
97.008	n/a	48504	dot_no3_ON	13	n/a	n/a	8
97.588	n/a	48794	dot_no3_OFF	23	n/a	n/a	8
98.908	n/a	49454	dot_no8_ON	18	n/a	n/a	8
99.488	n/a	49744	dot_no8_OFF	28	n/a	n/a	8
100.808	n/a	50404	dot_no5_ON	15	n/a	n/a	8
101.388	n/a	50694	dot_no5_OFF	25	n/a	n/a	8
102.708	n/a	51354	dot_no2_ON	12	n/a	n/a	8
103.288	n/a	51644	dot_no2_OFF	22	n/a	n/a	8
104.608	n/a	52304	dot_no7_ON	17	n/a	n/a	8
105.188	n/a	52594	dot_no7_OFF	27	1-6-8-4-2-5-3-7-2-7	1-6-4-2-7-3-8-5-2-7	8
154.058	n/a	77029	learningBlock_2	32	n/a	n/a	8
154.066	n/a	77033	dot_no1_ON	11	n/a	n/a	8
154.646	n/a	77323	dot_no1_OFF	21	n/a	n/a	8
155.966	n/a	77983	dot_no6_ON	16	n/a	n/a	8
156.556	n/a	78278	dot_no6_OFF	26	n/a	n/a	8
157.876	n/a	78938	dot_no4_ON	14	n/a	n/a	8
158.456	n/a	79228	dot_no4_OFF	24	n/a	n/a	8
159.776	n/a	79888	dot_no2_ON	12	n/a	n/a	8
160.356	n/a	80178	dot_no2_OFF	22	n/a	n/a	8
161.678	n/a	80839	dot_no7_ON	17	n/a	n/a	8
162.266	n/a	81133	dot_no7_OFF	27	n/a	n/a	8
163.586	n/a	81793	dot_no3_ON	13	n/a	n/a	8
164.166	n/a	82083	dot_no3_OFF	23	n/a	n/a	8
165.486	n/a	82743	dot_no8_ON	18	n/a	n/a	8
166.066	n/a	83033	dot_no8_OFF	28	n/a	n/a	8
167.386	n/a	83693	dot_no5_ON	15	n/a	n/a	8
167.966	n/a	83983	dot_no5_OFF	25	n/a	n/a	8
169.286	n/a	84643	dot_no2_ON	12	n/a	n/a	8
169.866	n/a	84933	dot_no2_OFF	22	n/a	n/a	8
171.186	n/a	85593	dot_no7_ON	17	n/a	n/a	8
171.766	n/a	85883	dot_no7_OFF	27	1-1-8-6-2-3-5-4-2-7	1-6-4-2-7-3-8-5-2-7	8
210.648	n/a	105324	learningBlock_3	33	n/a	n/a	8
210.656	n/a	105328	dot_no1_ON	11	n/a	n/a	8
211.236	n/a	105618	dot_no1_OFF	21	n/a	n/a	8
212.556	n/a	106278	dot_no6_ON	16	n/a	n/a	8
213.136	n/a	106568	dot_no6_OFF	26	n/a	n/a	8
214.456	n/a	107228	dot_no4_ON	14	n/a	n/a	8
215.036	n/a	107518	dot_no4_OFF	24	n/a	n/a	8
216.356	n/a	108178	dot_no2_ON	12	n/a	n/a	8
216.936	n/a	108468	dot_no2_OFF	22	n/a	n/a	8
218.256	n/a	109128	dot_no7_ON	17	n/a	n/a	8
218.836	n/a	109418	dot_no7_OFF	27	n/a	n/a	8
220.156	n/a	110078	dot_no3_ON	13	n/a	n/a	8
220.736	n/a	110368	dot_no3_OFF	23	n/a	n/a	8
222.056	n/a	111028	dot_no8_ON	18	n/a	n/a	8
222.636	n/a	111318	dot_no8_OFF	28	n/a	n/a	8
223.956	n/a	111978	dot_no5_ON	15	n/a	n/a	8
224.536	n/a	112268	dot_no5_OFF	25	n/a	n/a	8
225.856	n/a	112928	dot_no2_ON	12	n/a	n/a	8
226.436	n/a	113218	dot_no2_OFF	22	n/a	n/a	8
227.756	n/a	113878	dot_no7_ON	17	n/a	n/a	8
228.336	n/a	114168	dot_no7_OFF	27	1-5-8-4-6-3-2-7-2-7	1-6-4-2-7-3-8-5-2-7	8
255.606	n/a	127803	learningBlock_4	34	n/a	n/a	8
255.614	n/a	127807	dot_no1_ON	11	n/a	n/a	8
256.204	n/a	128102	dot_no1_OFF	21	n/a	n/a	8
257.524	n/a	128762	dot_no6_ON	16	n/a	n/a	8
258.104	n/a	129052	dot_no6_OFF	26	n/a	n/a	8
259.424	n/a	129712	dot_no4_ON	14	n/a	n/a	8
260.004	n/a	130002	dot_no4_OFF	24	n/a	n/a	8
261.324	n/a	130662	dot_no2_ON	12	n/a	n/a	8
