onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
30.832	n/a	15416	seqLearning_start	91	n/a	n/a	8
37.088	n/a	18544	learningBlock_1	31	n/a	n/a	8
37.118	n/a	18559	dot_no1_ON	11	n/a	n/a	8
37.708	n/a	18854	dot_no1_OFF	21	n/a	n/a	8
39.026	n/a	19513	dot_no6_ON	16	n/a	n/a	8
39.606	n/a	19803	dot_no6_OFF	26	n/a	n/a	8
40.926	n/a	20463	dot_no4_ON	14	n/a	n/a	8
41.516	n/a	20758	dot_no4_OFF	24	n/a	n/a	8
42.836	n/a	21418	dot_no2_ON	12	n/a	n/a	8
43.416	n/a	21708	dot_no2_OFF	22	n/a	n/a	8
44.736	n/a	22368	dot_no7_ON	17	n/a	n/a	8
45.316	n/a	22658	dot_no7_OFF	27	n/a	n/a	8
46.636	n/a	23318	dot_no3_ON	13	n/a	n/a	8
47.236	n/a	23618	dot_no3_OFF	23	n/a	n/a	8
48.556	n/a	24278	dot_no8_ON	18	n/a	n/a	8
49.136	n/a	24568	dot_no8_OFF	28	n/a	n/a	8
50.456	n/a	25228	dot_no5_ON	15	n/a	n/a	8
51.036	n/a	25518	dot_no5_OFF	25	n/a	n/a	8
52.356	n/a	26178	dot_no2_ON	12	n/a	n/a	8
52.938	n/a	26469	dot_no2_OFF	22	n/a	n/a	8
54.256	n/a	27128	dot_no7_ON	17	n/a	n/a	8
54.846	n/a	27423	dot_no7_OFF	27	1-6-3-2-7-4-7-5-8-1	1-6-4-2-7-3-8-5-2-7	8
128	n/a	64000	learningBlock_2	32	n/a	n/a	8
128.008	n/a	64004	dot_no1_ON	11	n/a	n/a	8
128.588	n/a	64294	dot_no1_OFF	21	n/a	n/a	8
129.908	n/a	64954	dot_no6_ON	16	n/a	n/a	8
130.488	n/a	65244	dot_no6_OFF	26	n/a	n/a	8
131.808	n/a	65904	dot_no4_ON	14	n/a	n/a	8
132.388	n/a	66194	dot_no4_OFF	24	n/a	n/a	8
133.708	n/a	66854	dot_no2_ON	12	n/a	n/a	8
134.298	n/a	67149	dot_no2_OFF	22	n/a	n/a	8
135.618	n/a	67809	dot_no7_ON	17	n/a	n/a	8
136.208	n/a	68104	dot_no7_OFF	27	n/a	n/a	8
137.528	n/a	68764	dot_no3_ON	13	n/a	n/a	8
138.108	n/a	69054	dot_no3_OFF	23	n/a	n/a	8
