onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
113.994	n/a	56997	seqLearning_start	91	n/a	n/a	8
123.322	n/a	61661	learningBlock_1	31	n/a	n/a	8
123.338	n/a	61669	dot_no1_ON	11	n/a	n/a	8
123.928	n/a	61964	dot_no1_OFF	21	n/a	n/a	8
125.248	n/a	62624	dot_no6_ON	16	n/a	n/a	8
125.838	n/a	62919	dot_no6_OFF	26	n/a	n/a	8
127.158	n/a	63579	dot_no4_ON	14	n/a	n/a	8
127.746	n/a	63873	dot_no4_OFF	24	n/a	n/a	8
129.068	n/a	64534	dot_no2_ON	12	n/a	n/a	8
129.656	n/a	64828	dot_no2_OFF	22	n/a	n/a	8
130.978	n/a	65489	dot_no7_ON	17	n/a	n/a	8
131.566	n/a	65783	dot_no7_OFF	27	n/a	n/a	8
132.888	n/a	66444	dot_no3_ON	13	n/a	n/a	8
133.476	n/a	66738	dot_no3_OFF	23	n/a	n/a	8
134.798	n/a	67399	dot_no8_ON	18	n/a	n/a	8
135.386	n/a	67693	dot_no8_OFF	28	n/a	n/a	8
136.708	n/a	68354	dot_no5_ON	15	n/a	n/a	8
137.298	n/a	68649	dot_no5_OFF	25	n/a	n/a	8
138.618	n/a	69309	dot_no2_ON	12	n/a	n/a	8
139.206	n/a	69603	dot_no2_OFF	22	n/a	n/a	8
140.528	n/a	70264	dot_no7_ON	17	n/a	n/a	8
141.116	n/a	70558	dot_no7_OFF	27	1-5-2-7-4-6-2-6-3-1	1-6-4-2-7-3-8-5-2-7	8
200.572	n/a	100286	learningBlock_2	32	n/a	n/a	8
200.588	n/a	100294	dot_no1_ON	11	n/a	n/a	8
201.178	n/a	100589	dot_no1_OFF	21	n/a	n/a	8
202.498	n/a	101249	dot_no6_ON	16	n/a	n/a	8
203.088	n/a	101544	dot_no6_OFF	26	n/a	n/a	8
204.408	n/a	102204	dot_no4_ON	14	n/a	n/a	8
204.998	n/a	102499	dot_no4_OFF	24	n/a	n/a	8
206.318	n/a	103159	dot_no2_ON	12	n/a	n/a	8
206.908	n/a	103454	dot_no2_OFF	22	n/a	n/a	8
208.228	n/a	104114	dot_no7_ON	17	n/a	n/a	8
208.816	n/a	104408	dot_no7_OFF	27	n/a	n/a	8
210.138	n/a	105069	dot_no3_ON	13	n/a	n/a	8
210.728	n/a	105364	dot_no3_OFF	23	n/a	n/a	8
212.048	n/a	106024	dot_no8_ON	18	n/a	n/a	8
212.638	n/a	106319	dot_no8_OFF	28	n/a	n/a	8
213.958	n/a	106979	dot_no5_ON	15	n/a	n/a	8
214.548	n/a	107274	dot_no5_OFF	25	n/a	n/a	8
215.868	n/a	107934	dot_no2_ON	12	n/a	n/a	8
216.456	n/a	108228	dot_no2_OFF	22	n/a	n/a	8
217.778	n/a	108889	dot_no7_ON	17	n/a	n/a	8
218.368	n/a	109184	dot_no7_OFF	27	1-6-3-2-5-4-2-8-5-3	1-6-4-2-7-3-8-5-2-7	8
242.902	n/a	121451	learningBlock_3	33	n/a	n/a	8
242.918	n/a	121459	dot_no1_ON	11	n/a	n/a	8
243.508	n/a	121754	dot_no1_OFF	21	n/a	n/a	8
244.828	n/a	122414	dot_no6_ON	16	n/a	n/a	8
245.418	n/a	122709	dot_no6_OFF	26	n/a	n/a	8
246.738	n/a	123369	dot_no4_ON	14	n/a	n/a	8
247.328	n/a	123664	dot_no4_OFF	24	n/a	n/a	8
248.648	n/a	124324	dot_no2_ON	12	n/a	n/a	8
249.238	n/a	124619	dot_no2_OFF	22	n/a	n/a	8
250.558	n/a	125279	dot_no7_ON	17	n/a	n/a	8
251.148	n/a	125574	dot_no7_OFF	27	n/a	n/a	8
252.468	n/a	126234	dot_no3_ON	13	n/a	n/a	8
253.058	n/a	126529	dot_no3_OFF	23	n/a	n/a	8
254.378	n/a	127189	dot_no8_ON	18	n/a	n/a	8
254.968	n/a	127484	dot_no8_OFF	28	n/a	n/a	8
256.288	n/a	128144	dot_no5_ON	15	n/a	n/a	8
256.878	n/a	128439	dot_no5_OFF	25	n/a	n/a	8
258.198	n/a	129099	dot_no2_ON	12	n/a	n/a	8
258.788	n/a	129394	dot_no2_OFF	22	n/a	n/a	8
260.108	n/a	130054	dot_no7_ON	17	n/a	n/a	8
