onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.588	n/a	14294	seqLearning_start	91	n/a	n/a	8
34.864	n/a	17432	learningBlock_1	31	n/a	n/a	8
34.882	n/a	17441	dot_no1_ON	11	n/a	n/a	8
35.472	n/a	17736	dot_no1_OFF	21	n/a	n/a	8
36.79	n/a	18395	dot_no6_ON	16	n/a	n/a	8
37.37	n/a	18685	dot_no6_OFF	26	n/a	n/a	8
38.69	n/a	19345	dot_no4_ON	14	n/a	n/a	8
39.27	n/a	19635	dot_no4_OFF	24	n/a	n/a	8
40.59	n/a	20295	dot_no2_ON	12	n/a	n/a	8
41.17	n/a	20585	dot_no2_OFF	22	n/a	n/a	8
42.49	n/a	21245	dot_no7_ON	17	n/a	n/a	8
43.07	n/a	21535	dot_no7_OFF	27	n/a	n/a	8
44.39	n/a	22195	dot_no3_ON	13	n/a	n/a	8
44.97	n/a	22485	dot_no3_OFF	23	n/a	n/a	8
46.29	n/a	23145	dot_no8_ON	18	n/a	n/a	8
46.88	n/a	23440	dot_no8_OFF	28	n/a	n/a	8
48.2	n/a	24100	dot_no5_ON	15	n/a	n/a	8
48.78	n/a	24390	dot_no5_OFF	25	n/a	n/a	8
50.1	n/a	25050	dot_no2_ON	12	n/a	n/a	8
50.68	n/a	25340	dot_no2_OFF	22	n/a	n/a	8
52	n/a	26000	dot_no7_ON	17	n/a	n/a	8
52.58	n/a	26290	dot_no7_OFF	27	6-1-2-5-4-7-5-3-4-6	1-6-4-2-7-3-8-5-2-7	8
96.232	n/a	48116	learningBlock_2	32	n/a	n/a	8
96.24	n/a	48120	dot_no1_ON	11	n/a	n/a	8
96.82	n/a	48410	dot_no1_OFF	21	n/a	n/a	8
98.14	n/a	49070	dot_no6_ON	16	n/a	n/a	8
98.72	n/a	49360	dot_no6_OFF	26	n/a	n/a	8
100.04	n/a	50020	dot_no4_ON	14	n/a	n/a	8
100.62	n/a	50310	dot_no4_OFF	24	n/a	n/a	8
101.94	n/a	50970	dot_no2_ON	12	n/a	n/a	8
102.52	n/a	51260	dot_no2_OFF	22	n/a	n/a	8
103.84	n/a	51920	dot_no7_ON	17	n/a	n/a	8
104.42	n/a	52210	dot_no7_OFF	27	n/a	n/a	8
105.74	n/a	52870	dot_no3_ON	13	n/a	n/a	8
106.32	n/a	53160	dot_no3_OFF	23	n/a	n/a	8
107.64	n/a	53820	dot_no8_ON	18	n/a	n/a	8
108.22	n/a	54110	dot_no8_OFF	28	n/a	n/a	8
109.54	n/a	54770	dot_no5_ON	15	n/a	n/a	8
110.12	n/a	55060	dot_no5_OFF	25	n/a	n/a	8
111.44	n/a	55720	dot_no2_ON	12	n/a	n/a	8
112.02	n/a	56010	dot_no2_OFF	22	n/a	n/a	8
113.34	n/a	56670	dot_no7_ON	17	n/a	n/a	8
113.92	n/a	56960	dot_no7_OFF	27	7-4-2-5-8-1-6-5-4-8	1-6-4-2-7-3-8-5-2-7	8
139.162	n/a	69581	learningBlock_3	33	n/a	n/a	8
139.168	n/a	69584	dot_no1_ON	11	n/a	n/a	8
139.748	n/a	69874	dot_no1_OFF	21	n/a	n/a	8
141.07	n/a	70535	dot_no6_ON	16	n/a	n/a	8
141.648	n/a	70824	dot_no6_OFF	26	n/a	n/a	8
142.968	n/a	71484	dot_no4_ON	14	n/a	n/a	8
143.548	n/a	71774	dot_no4_OFF	24	n/a	n/a	8
144.87	n/a	72435	dot_no2_ON	12	n/a	n/a	8
145.448	n/a	72724	dot_no2_OFF	22	n/a	n/a	8
146.768	n/a	73384	dot_no7_ON	17	n/a	n/a	8
147.348	n/a	73674	dot_no7_OFF	27	n/a	n/a	8
148.668	n/a	74334	dot_no3_ON	13	n/a	n/a	8
149.258	n/a	74629	dot_no3_OFF	23	n/a	n/a	8
150.578	n/a	75289	dot_no8_ON	18	n/a	n/a	8
151.158	n/a	75579	dot_no8_OFF	28	n/a	n/a	8
152.478	n/a	76239	dot_no5_ON	15	n/a	n/a	8
153.058	n/a	76529	dot_no5_OFF	25	n/a	n/a	8
154.378	n/a	77189	dot_no2_ON	12	n/a	n/a	8
154.968	n/a	77484	dot_no2_OFF	22	n/a	n/a	8
156.288	n/a	78144	dot_no7_ON	17	n/a	n/a	8
156.868	n/a	78434	dot_no7_OFF	27	6-2-4-1-5-7-8-3-2-1	1-6-4-2-7-3-8-5-2-7	8
182.08	n/a	91040	learningBlock_4	34	n/a	n/a	8
182.088	n/a	91044	dot_no1_ON	11	n/a	n/a	8
182.668	n/a	91334	dot_no1_OFF	21	n/a	n/a	8
183.988	n/a	91994	dot_no6_ON	16	n/a	n/a	8
184.568	n/a	92284	dot_no6_OFF	26	n/a	n/a	8
185.888	n/a	92944	dot_no4_ON	14	n/a	n/a	8
186.468	n/a	93234	dot_no4_OFF	24	n/a	n/a	8
187.788	n/a	93894	dot_no2_ON	12	n/a	n/a	8
188.368	n/a	94184	dot_no2_OFF	22	n/a	n/a	8
189.688	n/a	94844	dot_no7_ON	17	n/a	n/a	8
190.268	n/a	95134	dot_no7_OFF	27	n/a	n/a	8
191.588	n/a	95794	dot_no3_ON	13	n/a	n/a	8
192.168	n/a	96084	dot_no3_OFF	23	n/a	n/a	8
193.488	n/a	96744	dot_no8_ON	18	n/a	n/a	8
194.068	n/a	97034	dot_no8_OFF	28	n/a	n/a	8
195.388	n/a	97694	dot_no5_ON	15	n/a	n/a	8
195.978	n/a	97989	dot_no5_OFF	25	n/a	n/a	8
197.298	n/a	98649	dot_no2_ON	12	n/a	n/a	8
197.878	n/a	98939	dot_no2_OFF	22	n/a	n/a	8
199.198	n/a	99599	dot_no7_ON	17	n/a	n/a	8
199.778	n/a	99889	dot_no7_OFF	27	1-6-4-2-7-3-1-4-5-8	1-6-4-2-7-3-8-5-2-7	8
229.078	n/a	114539	learningBlock_5	35	n/a	n/a	8
229.088	n/a	114544	dot_no1_ON	11	n/a	n/a	8
229.678	n/a	114839	dot_no1_OFF	21	n/a	n/a	8
230.998	n/a	115499	dot_no6_ON	16	n/a	n/a	8
231.588	n/a	115794	dot_no6_OFF	26	n/a	n/a	8
232.908	n/a	116454	dot_no4_ON	14	n/a	n/a	8
233.488	n/a	116744	dot_no4_OFF	24	n/a	n/a	8
234.808	n/a	117404	dot_no2_ON	12	n/a	n/a	8
235.388	n/a	117694	dot_no2_OFF	22	n/a	n/a	8
236.708	n/a	118354	dot_no7_ON	17	n/a	n/a	8
237.288	n/a	118644	dot_no7_OFF	27	n/a	n/a	8
238.608	n/a	119304	dot_no3_ON	13	n/a	n/a	8
239.188	n/a	119594	dot_no3_OFF	23	n/a	n/a	8
