onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
36.99	n/a	18495	seqLearning_start	91	n/a	n/a	8
43.254	n/a	21627	learningBlock_1	31	n/a	n/a	8
43.282	n/a	21641	dot_no1_ON	11	n/a	n/a	8
43.872	n/a	21936	dot_no1_OFF	21	n/a	n/a	8
45.19	n/a	22595	dot_no6_ON	16	n/a	n/a	8
45.77	n/a	22885	dot_no6_OFF	26	n/a	n/a	8
47.09	n/a	23545	dot_no4_ON	14	n/a	n/a	8
47.67	n/a	23835	dot_no4_OFF	24	n/a	n/a	8
48.99	n/a	24495	dot_no2_ON	12	n/a	n/a	8
49.57	n/a	24785	dot_no2_OFF	22	n/a	n/a	8
50.89	n/a	25445	dot_no7_ON	17	n/a	n/a	8
51.47	n/a	25735	dot_no7_OFF	27	n/a	n/a	8
52.79	n/a	26395	dot_no3_ON	13	n/a	n/a	8
53.37	n/a	26685	dot_no3_OFF	23	n/a	n/a	8
54.69	n/a	27345	dot_no8_ON	18	n/a	n/a	8
55.27	n/a	27635	dot_no8_OFF	28	n/a	n/a	8
56.59	n/a	28295	dot_no5_ON	15	n/a	n/a	8
57.172	n/a	28586	dot_no5_OFF	25	n/a	n/a	8
58.492	n/a	29246	dot_no2_ON	12	n/a	n/a	8
59.072	n/a	29536	dot_no2_OFF	22	n/a	n/a	8
60.392	n/a	30196	dot_no7_ON	17	n/a	n/a	8
60.972	n/a	30486	dot_no7_OFF	27	1-6-2-3-7-8-5-3-4-2	1-6-4-2-7-3-8-5-2-7	8
129.994	n/a	64997	learningBlock_2	32	n/a	n/a	8
130.002	n/a	65001	dot_no1_ON	11	n/a	n/a	8
130.582	n/a	65291	dot_no1_OFF	21	n/a	n/a	8
131.902	n/a	65951	dot_no6_ON	16	n/a	n/a	8
132.492	n/a	66246	dot_no6_OFF	26	n/a	n/a	8
133.812	n/a	66906	dot_no4_ON	14	n/a	n/a	8
134.392	n/a	67196	dot_no4_OFF	24	n/a	n/a	8
135.712	n/a	67856	dot_no2_ON	12	n/a	n/a	8
136.292	n/a	68146	dot_no2_OFF	22	n/a	n/a	8
137.612	n/a	68806	dot_no7_ON	17	n/a	n/a	8
138.192	n/a	69096	dot_no7_OFF	27	n/a	n/a	8
139.512	n/a	69756	dot_no3_ON	13	n/a	n/a	8
140.092	n/a	70046	dot_no3_OFF	23	n/a	n/a	8
141.412	n/a	70706	dot_no8_ON	18	n/a	n/a	8
141.992	n/a	70996	dot_no8_OFF	28	n/a	n/a	8
143.312	n/a	71656	dot_no5_ON	15	n/a	n/a	8
143.892	n/a	71946	dot_no5_OFF	25	n/a	n/a	8
145.212	n/a	72606	dot_no2_ON	12	n/a	n/a	8
145.792	n/a	72896	dot_no2_OFF	22	n/a	n/a	8
147.112	n/a	73556	dot_no7_ON	17	n/a	n/a	8
147.692	n/a	73846	dot_no7_OFF	27	1-6-3-5-8-4-2-7-2-3	1-6-4-2-7-3-8-5-2-7	8
211.128	n/a	105564	learningBlock_3	33	n/a	n/a	8
211.134	n/a	105567	dot_no1_ON	11	n/a	n/a	8
211.724	n/a	105862	dot_no1_OFF	21	n/a	n/a	8
213.044	n/a	106522	dot_no6_ON	16	n/a	n/a	8
213.654	n/a	106827	dot_no6_OFF	26	n/a	n/a	8
214.974	n/a	107487	dot_no4_ON	14	n/a	n/a	8
215.554	n/a	107777	dot_no4_OFF	24	n/a	n/a	8
216.874	n/a	108437	dot_no2_ON	12	n/a	n/a	8
217.454	n/a	108727	dot_no2_OFF	22	n/a	n/a	8
218.774	n/a	109387	dot_no7_ON	17	n/a	n/a	8
219.354	n/a	109677	dot_no7_OFF	27	n/a	n/a	8
220.674	n/a	110337	dot_no3_ON	13	n/a	n/a	8
221.254	n/a	110627	dot_no3_OFF	23	n/a	n/a	8
222.576	n/a	111288	dot_no8_ON	18	n/a	n/a	8
223.154	n/a	111577	dot_no8_OFF	28	n/a	n/a	8
224.474	n/a	112237	dot_no5_ON	15	n/a	n/a	8
225.054	n/a	112527	dot_no5_OFF	25	n/a	n/a	8
226.374	n/a	113187	dot_no2_ON	12	n/a	n/a	8
226.954	n/a	113477	dot_no2_OFF	22	n/a	n/a	8
228.274	n/a	114137	dot_no7_ON	17	n/a	n/a	8
228.854	n/a	114427	dot_no7_OFF	27	1-6-4-2-7-3-8-5-7-3	1-6-4-2-7-3-8-5-2-7	8
262.088	n/a	131044	learningBlock_4	34	n/a	n/a	8
262.096	n/a	131048	dot_no1_ON	11	n/a	n/a	8
262.676	n/a	131338	dot_no1_OFF	21	n/a	n/a	8
263.996	n/a	131998	dot_no6_ON	16	n/a	n/a	8
264.576	n/a	132288	dot_no6_OFF	26	n/a	n/a	8
265.896	n/a	132948	dot_no4_ON	14	n/a	n/a	8
266.476	n/a	133238	dot_no4_OFF	24	n/a	n/a	8
267.796	n/a	133898	dot_no2_ON	12	n/a	n/a	8
268.386	n/a	134193	dot_no2_OFF	22	n/a	n/a	8
269.706	n/a	134853	dot_no7_ON	17	n/a	n/a	8
270.296	n/a	135148	dot_no7_OFF	27	n/a	n/a	8
271.616	n/a	135808	dot_no3_ON	13	n/a	n/a	8
272.196	n/a	136098	dot_no3_OFF	23	n/a	n/a	8
273.516	n/a	136758	dot_no8_ON	18	n/a	n/a	8
274.096	n/a	137048	dot_no8_OFF	28	n/a	n/a	8
275.416	n/a	137708	dot_no5_ON	15	n/a	n/a	8
275.996	n/a	137998	dot_no5_OFF	25	n/a	n/a	8
277.316	n/a	138658	dot_no2_ON	12	n/a	n/a	8
277.896	n/a	138948	dot_no2_OFF	22	n/a	n/a	8
279.216	n/a	139608	dot_no7_ON	17	n/a	n/a	8
279.796	n/a	139898	dot_no7_OFF	27	1-6-4-2-7-3-8-5-7-1	1-6-4-2-7-3-8-5-2-7	8
320.98	n/a	160490	learningBlock_5	35	n/a	n/a	8
320.986	n/a	160493	dot_no1_ON	11	n/a	n/a	8
321.566	n/a	160783	dot_no1_OFF	21	n/a	n/a	8
322.886	n/a	161443	dot_no6_ON	16	n/a	n/a	8
323.476	n/a	161738	dot_no6_OFF	26	n/a	n/a	8
324.796	n/a	162398	dot_no4_ON	14	n/a	n/a	8
325.376	n/a	162688	dot_no4_OFF	24	n/a	n/a	8
326.696	n/a	163348	dot_no2_ON	12	n/a	n/a	8
327.276	n/a	163638	dot_no2_OFF	22	n/a	n/a	8
328.596	n/a	164298	dot_no7_ON	17	n/a	n/a	8
329.188	n/a	164594	dot_no7_OFF	27	n/a	n/a	8
330.506	n/a	165253	dot_no3_ON	13	n/a	n/a	8
331.086	n/a	165543	dot_no3_OFF	23	n/a	n/a	8
332.406	n/a	166203	dot_no8_ON	18	n/a	n/a	8
332.988	n/a	166494	dot_no8_OFF	28	n/a	n/a	8
334.308	n/a	167154	dot_no5_ON	15	n/a	n/a	8
334.888	n/a	167444	dot_no5_OFF	25	n/a	n/a	8
336.208	n/a	168104	dot_no2_ON	12	n/a	n/a	8
336.788	n/a	168394	dot_no2_OFF	22	n/a	n/a	8
338.108	n/a	169054	dot_no7_ON	17	n/a	n/a	8
338.698	n/a	169349	dot_no7_OFF	27	1-6-4-2-3-7-5-1-8-4	1-6-4-2-7-3-8-5-2-7	8
381.412	n/a	190706	seqLearning_stop	50	n/a	n/a	8
382.259	n/a	191129.5	boundary	boundary	n/a	n/a	8
