onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
61.726	n/a	30863	seqLearning_start	91	n/a	n/a	8
67.992	n/a	33996	learningBlock_1	31	n/a	n/a	8
68.024	n/a	34012	dot_no1_ON	11	n/a	n/a	8
68.612	n/a	34306	dot_no1_OFF	21	n/a	n/a	8
69.932	n/a	34966	dot_no6_ON	16	n/a	n/a	8
70.512	n/a	35256	dot_no6_OFF	26	n/a	n/a	8
71.832	n/a	35916	dot_no4_ON	14	n/a	n/a	8
72.412	n/a	36206	dot_no4_OFF	24	n/a	n/a	8
73.732	n/a	36866	dot_no2_ON	12	n/a	n/a	8
74.312	n/a	37156	dot_no2_OFF	22	n/a	n/a	8
75.632	n/a	37816	dot_no7_ON	17	n/a	n/a	8
76.212	n/a	38106	dot_no7_OFF	27	n/a	n/a	8
77.532	n/a	38766	dot_no3_ON	13	n/a	n/a	8
78.112	n/a	39056	dot_no3_OFF	23	n/a	n/a	8
79.432	n/a	39716	dot_no8_ON	18	n/a	n/a	8
80.012	n/a	40006	dot_no8_OFF	28	n/a	n/a	8
81.332	n/a	40666	dot_no5_ON	15	n/a	n/a	8
81.912	n/a	40956	dot_no5_OFF	25	n/a	n/a	8
83.232	n/a	41616	dot_no2_ON	12	n/a	n/a	8
83.812	n/a	41906	dot_no2_OFF	22	n/a	n/a	8
85.132	n/a	42566	dot_no7_ON	17	n/a	n/a	8
85.722	n/a	42861	dot_no7_OFF	27	1-6-8-4-2-7-3-5-8-7	1-6-4-2-7-3-8-5-2-7	8
109.824	n/a	54912	learningBlock_2	32	n/a	n/a	8
109.832	n/a	54916	dot_no1_ON	11	n/a	n/a	8
110.412	n/a	55206	dot_no1_OFF	21	n/a	n/a	8
111.732	n/a	55866	dot_no6_ON	16	n/a	n/a	8
112.312	n/a	56156	dot_no6_OFF	26	n/a	n/a	8
113.632	n/a	56816	dot_no4_ON	14	n/a	n/a	8
114.212	n/a	57106	dot_no4_OFF	24	n/a	n/a	8
115.532	n/a	57766	dot_no2_ON	12	n/a	n/a	8
116.112	n/a	58056	dot_no2_OFF	22	n/a	n/a	8
117.432	n/a	58716	dot_no7_ON	17	n/a	n/a	8
118.012	n/a	59006	dot_no7_OFF	27	n/a	n/a	8
119.332	n/a	59666	dot_no3_ON	13	n/a	n/a	8
119.912	n/a	59956	dot_no3_OFF	23	n/a	n/a	8
121.232	n/a	60616	dot_no8_ON	18	n/a	n/a	8
121.812	n/a	60906	dot_no8_OFF	28	n/a	n/a	8
123.132	n/a	61566	dot_no5_ON	15	n/a	n/a	8
123.712	n/a	61856	dot_no5_OFF	25	n/a	n/a	8
125.032	n/a	62516	dot_no2_ON	12	n/a	n/a	8
125.61	n/a	62805	dot_no2_OFF	22	n/a	n/a	8
126.93	n/a	63465	dot_no7_ON	17	n/a	n/a	8
127.51	n/a	63755	dot_no7_OFF	27	1-6-8-4-2-5-1-3-8-7	1-6-4-2-7-3-8-5-2-7	8
153.424	n/a	76712	learningBlock_3	33	n/a	n/a	8
153.43	n/a	76715	dot_no1_ON	11	n/a	n/a	8
154.01	n/a	77005	dot_no1_OFF	21	n/a	n/a	8
155.33	n/a	77665	dot_no6_ON	16	n/a	n/a	8
155.91	n/a	77955	dot_no6_OFF	26	n/a	n/a	8
