onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
40.914	n/a	20457	seqLearning_start	91	n/a	n/a	8
47.488	n/a	23744	learningBlock_1	31	n/a	n/a	8
47.518	n/a	23759	dot_no1_ON	11	n/a	n/a	8
48.106	n/a	24053	dot_no1_OFF	21	n/a	n/a	8
49.426	n/a	24713	dot_no6_ON	16	n/a	n/a	8
50.006	n/a	25003	dot_no6_OFF	26	n/a	n/a	8
51.326	n/a	25663	dot_no4_ON	14	n/a	n/a	8
51.906	n/a	25953	dot_no4_OFF	24	n/a	n/a	8
53.226	n/a	26613	dot_no2_ON	12	n/a	n/a	8
53.806	n/a	26903	dot_no2_OFF	22	n/a	n/a	8
55.126	n/a	27563	dot_no7_ON	17	n/a	n/a	8
55.706	n/a	27853	dot_no7_OFF	27	n/a	n/a	8
57.026	n/a	28513	dot_no3_ON	13	n/a	n/a	8
57.616	n/a	28808	dot_no3_OFF	23	n/a	n/a	8
58.936	n/a	29468	dot_no8_ON	18	n/a	n/a	8
59.516	n/a	29758	dot_no8_OFF	28	n/a	n/a	8
60.836	n/a	30418	dot_no5_ON	15	n/a	n/a	8
61.416	n/a	30708	dot_no5_OFF	25	n/a	n/a	8
62.736	n/a	31368	dot_no2_ON	12	n/a	n/a	8
63.316	n/a	31658	dot_no2_OFF	22	n/a	n/a	8
64.636	n/a	32318	dot_no7_ON	17	n/a	n/a	8
65.216	n/a	32608	dot_no7_OFF	27	3-8-6-5-1-2-4-7-3-2	1-6-4-2-7-3-8-5-2-7	8
101.43	n/a	50715	learningBlock_2	32	n/a	n/a	8
101.436	n/a	50718	dot_no1_ON	11	n/a	n/a	8
102.016	n/a	51008	dot_no1_OFF	21	n/a	n/a	8
103.336	n/a	51668	dot_no6_ON	16	n/a	n/a	8
103.916	n/a	51958	dot_no6_OFF	26	n/a	n/a	8
105.236	n/a	52618	dot_no4_ON	14	n/a	n/a	8
105.816	n/a	52908	dot_no4_OFF	24	n/a	n/a	8
107.138	n/a	53569	dot_no2_ON	12	n/a	n/a	8
107.716	n/a	53858	dot_no2_OFF	22	n/a	n/a	8
109.036	n/a	54518	dot_no7_ON	17	n/a	n/a	8
109.616	n/a	54808	dot_no7_OFF	27	n/a	n/a	8
110.936	n/a	55468	dot_no3_ON	13	n/a	n/a	8
111.516	n/a	55758	dot_no3_OFF	23	n/a	n/a	8
112.836	n/a	56418	dot_no8_ON	18	n/a	n/a	8
113.416	n/a	56708	dot_no8_OFF	28	n/a	n/a	8
114.736	n/a	57368	dot_no5_ON	15	n/a	n/a	8
115.318	n/a	57659	dot_no5_OFF	25	n/a	n/a	8
116.638	n/a	58319	dot_no2_ON	12	n/a	n/a	8
117.218	n/a	58609	dot_no2_OFF	22	n/a	n/a	8
118.538	n/a	59269	dot_no7_ON	17	n/a	n/a	8
119.118	n/a	59559	dot_no7_OFF	27	3-8-6-1-5-2-4-7-6-8	1-6-4-2-7-3-8-5-2-7	8
152.58	n/a	76290	learningBlock_3	33	n/a	n/a	8
152.588	n/a	76294	dot_no1_ON	11	n/a	n/a	8
153.168	n/a	76584	dot_no1_OFF	21	n/a	n/a	8
154.488	n/a	77244	dot_no6_ON	16	n/a	n/a	8
155.078	n/a	77539	dot_no6_OFF	26	n/a	n/a	8
156.398	n/a	78199	dot_no4_ON	14	n/a	n/a	8
156.978	n/a	78489	dot_no4_OFF	24	n/a	n/a	8
158.298	n/a	79149	dot_no2_ON	12	n/a	n/a	8
158.888	n/a	79444	dot_no2_OFF	22	n/a	n/a	8
160.208	n/a	80104	dot_no7_ON	17	n/a	n/a	8
160.788	n/a	80394	dot_no7_OFF	27	n/a	n/a	8
162.108	n/a	81054	dot_no3_ON	13	n/a	n/a	8
162.688	n/a	81344	dot_no3_OFF	23	n/a	n/a	8
164.008	n/a	82004	dot_no8_ON	18	n/a	n/a	8
164.588	n/a	82294	dot_no8_OFF	28	n/a	n/a	8
165.908	n/a	82954	dot_no5_ON	15	n/a	n/a	8
166.488	n/a	83244	dot_no5_OFF	25	n/a	n/a	8
167.808	n/a	83904	dot_no2_ON	12	n/a	n/a	8
168.388	n/a	84194	dot_no2_OFF	22	n/a	n/a	8
169.708	n/a	84854	dot_no7_ON	17	n/a	n/a	8
170.298	n/a	85149	dot_no7_OFF	27	2-4-3-5-6-7-8-1-2-6	1-6-4-2-7-3-8-5-2-7	8
196.682	n/a	98341	learningBlock_4	34	n/a	n/a	8
196.688	n/a	98344	dot_no1_ON	11	n/a	n/a	8
197.268	n/a	98634	dot_no1_OFF	21	n/a	n/a	8
198.588	n/a	99294	dot_no6_ON	16	n/a	n/a	8
199.168	n/a	99584	dot_no6_OFF	26	n/a	n/a	8
200.49	n/a	100245	dot_no4_ON	14	n/a	n/a	8
201.068	n/a	100534	dot_no4_OFF	24	n/a	n/a	8
202.39	n/a	101195	dot_no2_ON	12	n/a	n/a	8
202.97	n/a	101485	dot_no2_OFF	22	n/a	n/a	8
204.29	n/a	102145	dot_no7_ON	17	n/a	n/a	8
204.87	n/a	102435	dot_no7_OFF	27	n/a	n/a	8
206.19	n/a	103095	dot_no3_ON	13	n/a	n/a	8
206.77	n/a	103385	dot_no3_OFF	23	n/a	n/a	8
208.09	n/a	104045	dot_no8_ON	18	n/a	n/a	8
208.67	n/a	104335	dot_no8_OFF	28	n/a	n/a	8
209.99	n/a	104995	dot_no5_ON	15	n/a	n/a	8
210.58	n/a	105290	dot_no5_OFF	25	n/a	n/a	8
211.9	n/a	105950	dot_no2_ON	12	n/a	n/a	8
212.48	n/a	106240	dot_no2_OFF	22	n/a	n/a	8
213.8	n/a	106900	dot_no7_ON	17	n/a	n/a	8
214.39	n/a	107195	dot_no7_OFF	27	2-3-4-6-5-1-8-7-7-8	1-6-4-2-7-3-8-5-2-7	8
238.542	n/a	119271	learningBlock_5	35	n/a	n/a	8
238.55	n/a	119275	dot_no1_ON	11	n/a	n/a	8
239.13	n/a	119565	dot_no1_OFF	21	n/a	n/a	8
240.45	n/a	120225	dot_no6_ON	16	n/a	n/a	8
241.03	n/a	120515	dot_no6_OFF	26	n/a	n/a	8
242.35	n/a	121175	dot_no4_ON	14	n/a	n/a	8
242.93	n/a	121465	dot_no4_OFF	24	n/a	n/a	8
