onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
99.246	n/a	49623	seqLearning_start	91	n/a	n/a	8
108.564	n/a	54282	learningBlock_1	31	n/a	n/a	8
108.58	n/a	54290	dot_no1_ON	11	n/a	n/a	8
109.17	n/a	54585	dot_no1_OFF	21	n/a	n/a	8
110.49	n/a	55245	dot_no6_ON	16	n/a	n/a	8
111.08	n/a	55540	dot_no6_OFF	26	n/a	n/a	8
112.4	n/a	56200	dot_no4_ON	14	n/a	n/a	8
112.99	n/a	56495	dot_no4_OFF	24	n/a	n/a	8
114.31	n/a	57155	dot_no2_ON	12	n/a	n/a	8
114.9	n/a	57450	dot_no2_OFF	22	n/a	n/a	8
116.22	n/a	58110	dot_no7_ON	17	n/a	n/a	8
116.81	n/a	58405	dot_no7_OFF	27	n/a	n/a	8
118.13	n/a	59065	dot_no3_ON	13	n/a	n/a	8
118.72	n/a	59360	dot_no3_OFF	23	n/a	n/a	8
120.04	n/a	60020	dot_no8_ON	18	n/a	n/a	8
120.63	n/a	60315	dot_no8_OFF	28	n/a	n/a	8
121.95	n/a	60975	dot_no5_ON	15	n/a	n/a	8
122.54	n/a	61270	dot_no5_OFF	25	n/a	n/a	8
123.86	n/a	61930	dot_no2_ON	12	n/a	n/a	8
124.45	n/a	62225	dot_no2_OFF	22	n/a	n/a	8
125.77	n/a	62885	dot_no7_ON	17	n/a	n/a	8
126.36	n/a	63180	dot_no7_OFF	27	1-6-8-4-5-3-7-5-2-5	1-6-4-2-7-3-8-5-2-7	8
181.058	n/a	90529	learningBlock_2	32	n/a	n/a	8
181.072	n/a	90536	dot_no1_ON	11	n/a	n/a	8
181.66	n/a	90830	dot_no1_OFF	21	n/a	n/a	8
182.98	n/a	91490	dot_no6_ON	16	n/a	n/a	8
183.57	n/a	91785	dot_no6_OFF	26	n/a	n/a	8
184.89	n/a	92445	dot_no4_ON	14	n/a	n/a	8
185.48	n/a	92740	dot_no4_OFF	24	n/a	n/a	8
186.8	n/a	93400	dot_no2_ON	12	n/a	n/a	8
187.39	n/a	93695	dot_no2_OFF	22	n/a	n/a	8
188.71	n/a	94355	dot_no7_ON	17	n/a	n/a	8
189.3	n/a	94650	dot_no7_OFF	27	n/a	n/a	8
190.622	n/a	95311	dot_no3_ON	13	n/a	n/a	8
191.21	n/a	95605	dot_no3_OFF	23	n/a	n/a	8
192.53	n/a	96265	dot_no8_ON	18	n/a	n/a	8
193.12	n/a	96560	dot_no8_OFF	28	n/a	n/a	8
194.44	n/a	97220	dot_no5_ON	15	n/a	n/a	8
195.03	n/a	97515	dot_no5_OFF	25	n/a	n/a	8
196.35	n/a	98175	dot_no2_ON	12	n/a	n/a	8
196.94	n/a	98470	dot_no2_OFF	22	n/a	n/a	8
198.262	n/a	99131	dot_no7_ON	17	n/a	n/a	8
198.85	n/a	99425	dot_no7_OFF	27	1-5-8-3-7-4-6-2-1-7	1-6-4-2-7-3-8-5-2-7	8
275.408	n/a	137704	learningBlock_3	33	n/a	n/a	8
275.422	n/a	137711	dot_no1_ON	11	n/a	n/a	8
276.01	n/a	138005	dot_no1_OFF	21	n/a	n/a	8
277.332	n/a	138666	dot_no6_ON	16	n/a	n/a	8
277.92	n/a	138960	dot_no6_OFF	26	n/a	n/a	8
279.242	n/a	139621	dot_no4_ON	14	n/a	n/a	8
279.83	n/a	139915	dot_no4_OFF	24	n/a	n/a	8
281.152	n/a	140576	dot_no2_ON	12	n/a	n/a	8
281.74	n/a	140870	dot_no2_OFF	22	n/a	n/a	8
283.062	n/a	141531	dot_no7_ON	17	n/a	n/a	8
283.65	n/a	141825	dot_no7_OFF	27	n/a	n/a	8
284.972	n/a	142486	dot_no3_ON	13	n/a	n/a	8
285.56	n/a	142780	dot_no3_OFF	23	n/a	n/a	8
286.882	n/a	143441	dot_no8_ON	18	n/a	n/a	8
287.47	n/a	143735	dot_no8_OFF	28	n/a	n/a	8
288.792	n/a	144396	dot_no5_ON	15	n/a	n/a	8
289.38	n/a	144690	dot_no5_OFF	25	n/a	n/a	8
290.702	n/a	145351	dot_no2_ON	12	n/a	n/a	8
291.29	n/a	145645	dot_no2_OFF	22	n/a	n/a	8
292.612	n/a	146306	dot_no7_ON	17	n/a	n/a	8
293.2	n/a	146600	dot_no7_OFF	27	8-2-5-6-1-4-3-7-5-7	1-6-4-2-7-3-8-5-2-7	8
356.278	n/a	178139	learningBlock_4	34	n/a	n/a	8
356.292	n/a	178146	dot_no1_ON	11	n/a	n/a	8
356.88	n/a	178440	dot_no1_OFF	21	n/a	n/a	8
358.202	n/a	179101	dot_no6_ON	16	n/a	n/a	8
358.79	n/a	179395	dot_no6_OFF	26	n/a	n/a	8
360.112	n/a	180056	dot_no4_ON	14	n/a	n/a	8
360.7	n/a	180350	dot_no4_OFF	24	n/a	n/a	8
362.022	n/a	181011	dot_no2_ON	12	n/a	n/a	8
362.612	n/a	181306	dot_no2_OFF	22	n/a	n/a	8
363.932	n/a	181966	dot_no7_ON	17	n/a	n/a	8
364.52	n/a	182260	dot_no7_OFF	27	n/a	n/a	8
365.842	n/a	182921	dot_no3_ON	13	n/a	n/a	8
