onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.104	n/a	14052	seqLearning_start	91	n/a	n/a	8
34.368	n/a	17184	learningBlock_1	31	n/a	n/a	8
34.4	n/a	17200	dot_no1_ON	11	n/a	n/a	8
34.988	n/a	17494	dot_no1_OFF	21	n/a	n/a	8
36.308	n/a	18154	dot_no6_ON	16	n/a	n/a	8
36.888	n/a	18444	dot_no6_OFF	26	n/a	n/a	8
38.208	n/a	19104	dot_no4_ON	14	n/a	n/a	8
38.788	n/a	19394	dot_no4_OFF	24	n/a	n/a	8
40.108	n/a	20054	dot_no2_ON	12	n/a	n/a	8
40.688	n/a	20344	dot_no2_OFF	22	n/a	n/a	8
42.008	n/a	21004	dot_no7_ON	17	n/a	n/a	8
42.588	n/a	21294	dot_no7_OFF	27	n/a	n/a	8
43.908	n/a	21954	dot_no3_ON	13	n/a	n/a	8
44.498	n/a	22249	dot_no3_OFF	23	n/a	n/a	8
45.818	n/a	22909	dot_no8_ON	18	n/a	n/a	8
46.398	n/a	23199	dot_no8_OFF	28	n/a	n/a	8
47.718	n/a	23859	dot_no5_ON	15	n/a	n/a	8
48.298	n/a	24149	dot_no5_OFF	25	n/a	n/a	8
49.618	n/a	24809	dot_no2_ON	12	n/a	n/a	8
50.208	n/a	25104	dot_no2_OFF	22	n/a	n/a	8
51.528	n/a	25764	dot_no7_ON	17	n/a	n/a	8
52.108	n/a	26054	dot_no7_OFF	27	8-6-4-2-7-3-5-1-6-2	1-6-4-2-7-3-8-5-2-7	8
77.92	n/a	38960	learningBlock_2	32	n/a	n/a	8
77.926	n/a	38963	dot_no1_ON	11	n/a	n/a	8
78.506	n/a	39253	dot_no1_OFF	21	n/a	n/a	8
79.826	n/a	39913	dot_no6_ON	16	n/a	n/a	8
80.406	n/a	40203	dot_no6_OFF	26	n/a	n/a	8
81.726	n/a	40863	dot_no4_ON	14	n/a	n/a	8
82.306	n/a	41153	dot_no4_OFF	24	n/a	n/a	8
83.626	n/a	41813	dot_no2_ON	12	n/a	n/a	8
84.206	n/a	42103	dot_no2_OFF	22	n/a	n/a	8
85.526	n/a	42763	dot_no7_ON	17	n/a	n/a	8
86.106	n/a	43053	dot_no7_OFF	27	n/a	n/a	8
87.426	n/a	43713	dot_no3_ON	13	n/a	n/a	8
88.006	n/a	44003	dot_no3_OFF	23	n/a	n/a	8
89.326	n/a	44663	dot_no8_ON	18	n/a	n/a	8
89.906	n/a	44953	dot_no8_OFF	28	n/a	n/a	8
91.226	n/a	45613	dot_no5_ON	15	n/a	n/a	8
91.816	n/a	45908	dot_no5_OFF	25	n/a	n/a	8
93.136	n/a	46568	dot_no2_ON	12	n/a	n/a	8
93.716	n/a	46858	dot_no2_OFF	22	n/a	n/a	8
95.036	n/a	47518	dot_no7_ON	17	n/a	n/a	8
95.616	n/a	47808	dot_no7_OFF	27	1-6-2-8-5-3-7-4-1-6	1-6-4-2-7-3-8-5-2-7	8
119.74	n/a	59870	learningBlock_3	33	n/a	n/a	8
119.746	n/a	59873	dot_no1_ON	11	n/a	n/a	8
120.336	n/a	60168	dot_no1_OFF	21	n/a	n/a	8
121.656	n/a	60828	dot_no6_ON	16	n/a	n/a	8
122.236	n/a	61118	dot_no6_OFF	26	n/a	n/a	8
123.556	n/a	61778	dot_no4_ON	14	n/a	n/a	8
124.146	n/a	62073	dot_no4_OFF	24	n/a	n/a	8
125.466	n/a	62733	dot_no2_ON	12	n/a	n/a	8
126.046	n/a	63023	dot_no2_OFF	22	n/a	n/a	8
127.366	n/a	63683	dot_no7_ON	17	n/a	n/a	8
127.946	n/a	63973	dot_no7_OFF	27	n/a	n/a	8
129.266	n/a	64633	dot_no3_ON	13	n/a	n/a	8
129.846	n/a	64923	dot_no3_OFF	23	n/a	n/a	8
131.166	n/a	65583	dot_no8_ON	18	n/a	n/a	8
131.746	n/a	65873	dot_no8_OFF	28	n/a	n/a	8
133.066	n/a	66533	dot_no5_ON	15	n/a	n/a	8
133.646	n/a	66823	dot_no5_OFF	25	n/a	n/a	8
134.966	n/a	67483	dot_no2_ON	12	n/a	n/a	8
135.546	n/a	67773	dot_no2_OFF	22	n/a	n/a	8
136.866	n/a	68433	dot_no7_ON	17	n/a	n/a	8
137.446	n/a	68723	dot_no7_OFF	27	8-4-6-2-5-1-7-3-6-2	1-6-4-2-7-3-8-5-2-7	8
156.618	n/a	78309	learningBlock_4	34	n/a	n/a	8
156.626	n/a	78313	dot_no1_ON	11	n/a	n/a	8
157.206	n/a	78603	dot_no1_OFF	21	n/a	n/a	8
158.526	n/a	79263	dot_no6_ON	16	n/a	n/a	8
159.106	n/a	79553	dot_no6_OFF	26	n/a	n/a	8
160.426	n/a	80213	dot_no4_ON	14	n/a	n/a	8
161.006	n/a	80503	dot_no4_OFF	24	n/a	n/a	8
162.326	n/a	81163	dot_no2_ON	12	n/a	n/a	8
162.906	n/a	81453	dot_no2_OFF	22	n/a	n/a	8
164.226	n/a	82113	dot_no7_ON	17	n/a	n/a	8
164.806	n/a	82403	dot_no7_OFF	27	n/a	n/a	8
166.126	n/a	83063	dot_no3_ON	13	n/a	n/a	8
166.716	n/a	83358	dot_no3_OFF	23	n/a	n/a	8
168.036	n/a	84018	dot_no8_ON	18	n/a	n/a	8
168.616	n/a	84308	dot_no8_OFF	28	n/a	n/a	8
169.936	n/a	84968	dot_no5_ON	15	n/a	n/a	8
170.526	n/a	85263	dot_no5_OFF	25	n/a	n/a	8
171.846	n/a	85923	dot_no2_ON	12	n/a	n/a	8
172.436	n/a	86218	dot_no2_OFF	22	n/a	n/a	8
173.756	n/a	86878	dot_no7_ON	17	n/a	n/a	8
174.346	n/a	87173	dot_no7_OFF	27	1-6-4-8-1-7-3-6-2-8	1-6-4-2-7-3-8-5-2-7	8
199.228	n/a	99614	learningBlock_5	35	n/a	n/a	8
199.234	n/a	99617	dot_no1_ON	11	n/a	n/a	8
199.814	n/a	99907	dot_no1_OFF	21	n/a	n/a	8
201.134	n/a	100567	dot_no6_ON	16	n/a	n/a	8
201.714	n/a	100857	dot_no6_OFF	26	n/a	n/a	8
203.034	n/a	101517	dot_no4_ON	14	n/a	n/a	8
203.614	n/a	101807	dot_no4_OFF	24	n/a	n/a	8
204.934	n/a	102467	dot_no2_ON	12	n/a	n/a	8
205.514	n/a	102757	dot_no2_OFF	22	n/a	n/a	8
206.834	n/a	103417	dot_no7_ON	17	n/a	n/a	8
207.414	n/a	103707	dot_no7_OFF	27	n/a	n/a	8
208.734	n/a	104367	dot_no3_ON	13	n/a	n/a	8
209.314	n/a	104657	dot_no3_OFF	23	n/a	n/a	8
210.636	n/a	105318	dot_no8_ON	18	n/a	n/a	8
211.214	n/a	105607	dot_no8_OFF	28	n/a	n/a	8
212.534	n/a	106267	dot_no5_ON	15	n/a	n/a	8
213.114	n/a	106557	dot_no5_OFF	25	n/a	n/a	8
214.434	n/a	107217	dot_no2_ON	12	n/a	n/a	8
215.014	n/a	107507	dot_no2_OFF	22	n/a	n/a	8
216.334	n/a	108167	dot_no7_ON	17	n/a	n/a	8
216.924	n/a	108462	dot_no7_OFF	27	1-6-4-8-7-3-2-6-5-7	1-6-4-2-7-3-8-5-2-7	8
237.246	n/a	118623	seqLearning_stop	50	n/a	n/a	8
238.429	n/a	119214.5	boundary	boundary	n/a	n/a	8
